Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	6.52035117149353	1000	2000	-163.42964701536405	-163.42964701536405	2	2000
1	12.595207214355469	1000	3000	-163.42964701536405	-172.35485793569072	3	3000
2	18.657801628112793	1000	4000	-163.42964701536405	-212.14363309026436	4	4000
3	24.74131965637207	1000	5000	-163.42964701536405	-275.65572746436595	5	5000
4	30.814696311950684	1000	6000	-163.42964701536405	-228.530508740129	6	6000
5	36.88923668861389	1000	7000	-163.42964701536405	-239.63552641824185	7	7000
6	42.98200488090515	1000	8000	-163.42964701536405	-198.05053620129308	8	8000
7	49.042860984802246	1000	9000	-137.95052816364955	-137.95052816364955	9	9000
8	55.09511709213257	1000	10000	-137.95052816364955	-259.0997423339892	10	10000
9	61.19478130340576	1000	11000	-137.95052816364955	-263.0940567560877	11	11000
10	67.26429176330566	1000	12000	-33.241445857731264	-33.241445857731264	12	12000
11	73.31431674957275	1000	13000	-33.241445857731264	-223.42541419527933	13	13000
12	79.38087868690491	1000	14000	-33.241445857731264	-145.71739624680447	14	14000
13	85.4458236694336	1000	15000	-33.241445857731264	-229.88354378783924	15	15000
14	91.5002510547638	1000	16000	-33.241445857731264	-266.58483193945375	16	16000
15	97.60102915763855	1000	17000	-33.241445857731264	-133.63156219364566	17	17000
16	103.66701078414917	1000	18000	-33.241445857731264	-167.2988753280085	18	18000
17	109.76871967315674	1000	19000	81.29594531592214	81.29594531592214	19	19000
18	115.84208297729492	1000	20000	81.29594531592214	-21.553160733353398	20	20000
19	121.91677618026733	1000	21000	81.29594531592214	24.83406785306216	21	21000
20	127.96290159225464	1000	22000	81.29594531592214	-64.49519248334437	22	22000
21	134.0221643447876	1000	23000	81.29594531592214	34.23032006051289	23	23000
22	140.08321499824524	1000	24000	89.11584598563671	89.11584598563671	24	24000
23	146.16031551361084	1000	25000	89.11584598563671	-116.92063450583383	25	25000
24	152.22639298439026	1000	26000	139.17003508327835	139.17003508327835	26	26000
25	158.3315727710724	1000	27000	139.17003508327835	-175.44098930732517	27	27000
26	164.4129400253296	1000	28000	139.17003508327835	-216.4946362783289	28	28000
27	170.4995560646057	1000	29000	174.04715758817267	174.04715758817267	29	29000
28	176.5847508907318	1000	30000	252.69463977962587	252.69463977962587	30	30000
29	182.6576178073883	1000	31000	252.69463977962587	-190.7717151709154	31	31000
30	188.73702669143677	1000	32000	252.69463977962587	-122.27517903356583	32	32000
31	194.83627581596375	1000	33000	252.69463977962587	223.12477388872722	33	33000
32	200.93487691879272	1000	34000	252.69463977962587	109.77048589123491	34	34000
33	207.04075503349304	1000	35000	252.69463977962587	-20.619982061575527	35	35000
34	213.121187210083	1000	36000	282.4880751621804	282.4880751621804	36	36000
35	219.2118890285492	1000	37000	393.1388463284768	393.1388463284768	37	37000
36	225.2852704524994	1000	38000	393.1388463284768	365.3438734058605	38	38000
37	231.36223936080933	1000	39000	393.1388463284768	105.67449091505925	39	39000
38	237.4508762359619	1000	40000	393.1388463284768	235.15539259832286	40	40000
39	243.52698254585266	1000	41000	393.1388463284768	225.20558234016212	41	41000
40	249.61038970947266	1000	42000	581.6277791661237	581.6277791661237	42	42000
41	255.69756960868835	1000	43000	581.6277791661237	466.1887880725229	43	43000
42	261.78139090538025	1000	44000	612.9889403841277	612.9889403841277	44	44000
43	267.87645721435547	1000	45000	612.9889403841277	506.6897011815555	45	45000
44	273.9917552471161	1000	46000	612.9889403841277	578.236713460331	46	46000
45	280.0486238002777	1000	47000	612.9889403841277	584.4647229795219	47	47000
46	286.1319353580475	1000	48000	612.9889403841277	204.13108418569396	48	48000
47	292.2191138267517	1000	49000	726.5330369524423	726.5330369524423	49	49000
48	298.33839988708496	1000	50000	869.9601980881426	869.9601980881426	50	50000
49	304.43855023384094	1000	51000	891.1686632704295	891.1686632704295	51	51000
50	310.5509195327759	1000	52000	1050.0344687008953	1050.0344687008953	52	52000
51	316.6565909385681	1000	53000	1269.2864430656346	1269.2864430656346	53	53000
52	322.73041677474976	1000	54000	1308.3201461911815	1308.3201461911815	54	54000
53	328.83564019203186	1000	55000	1437.077273301448	1437.077273301448	55	55000
54	334.9163658618927	1000	56000	1437.077273301448	1401.9468874252818	56	56000
55	340.98555088043213	1000	57000	1704.8331582868973	1704.8331582868973	57	57000
56	347.07444429397583	1000	58000	1704.8331582868973	1482.2861112359956	58	58000
57	353.1655375957489	1000	59000	1704.8331582868973	1631.9326464914448	59	59000
58	359.25164341926575	1000	60000	1790.0373853532458	1790.0373853532458	60	60000
59	365.3314652442932	1000	61000	1790.0373853532458	1693.774663259886	61	61000
60	371.39180302619934	1000	62000	1840.9558339195814	1840.9558339195814	62	62000
61	377.48282384872437	1000	63000	1840.9558339195814	1732.2596859878306	63	63000
62	383.56393003463745	1000	64000	1843.810559551257	1843.810559551257	64	64000
63	389.64084577560425	1000	65000	1843.810559551257	1777.8404094115251	65	65000
64	395.7379803657532	1000	66000	1843.810559551257	1706.9859528847264	66	66000
65	401.85058975219727	1000	67000	1843.810559551257	1585.5491095726568	67	67000
66	407.9002597332001	1000	68000	1843.810559551257	1809.9679519708816	68	68000
67	413.9727056026459	1000	69000	1905.735615398541	1905.735615398541	69	69000
68	420.0651752948761	1000	70000	2076.4731643964788	2076.4731643964788	70	70000
69	426.18283224105835	1000	71000	2076.4731643964788	1850.0615938323713	71	71000
70	432.26693081855774	1000	72000	2076.4731643964788	2053.6448754308253	72	72000
71	438.35800433158875	1000	73000	2076.4731643964788	1805.8415529736758	73	73000
72	444.45867800712585	1000	74000	2132.5866217678026	2132.5866217678026	74	74000
73	450.45330810546875	1000	75000	2132.5866217678026	1869.20314055247	75	75000
74	456.3014872074127	1000	76000	2132.5866217678026	1959.0776753894343	76	76000
75	462.3657765388489	1000	77000	2132.5866217678026	2074.863144368428	77	77000
76	468.46165895462036	1000	78000	2211.097175409189	2211.097175409189	78	78000
77	474.51840829849243	1000	79000	2211.097175409189	1739.6717673630683	79	79000
78	480.6041896343231	1000	80000	2211.097175409189	-58.8134662859264	80	80000
79	486.63370966911316	1000	81000	2211.097175409189	2086.5163852435367	81	81000
80	492.698358297348	1000	82000	2211.097175409189	1941.5796718419854	82	82000
81	498.768342256546	1000	83000	2259.9485037826485	2259.9485037826485	83	83000
82	504.8140525817871	1000	84000	2341.284025401247	2341.284025401247	84	84000
83	510.902827501297	1000	85000	2341.284025401247	2217.8088241997916	85	85000
84	516.9832532405853	1000	86000	2434.046853703848	2434.046853703848	86	86000
85	523.0511059761047	1000	87000	2434.046853703848	186.2143407080865	87	87000
86	529.1402544975281	1000	88000	2434.046853703848	-4.62473373756888	88	88000
87	535.2062275409698	1000	89000	2434.046853703848	2141.1145445375123	89	89000
